,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege
0,2.3650379861457465,-1.7143166928676845,0.34498576368702877,-0.917047619208949,1.3477405769571378,0.03412445997560139,-1.3059149626820643,-0.21907615228384558,-1.4381167423549408
1,-1.075298748526358,0.13755719218144974,-0.4950599261821598,1.8959202537397786,-1.312773816359263,0.5147506568150526,-0.4484808911269188,-0.21907615228384558,0.12007841425635814
2,-0.6452566566923449,-0.9735671388480308,0.34498576368702877,0.6903625939046096,-1.312773816359263,-0.4465017368638498,-0.019763855349346087,-0.865604563922758,-0.2694703748964665
3,0.6448696188096942,-0.2328175848283771,0.34498576368702877,-1.7207527257657282,-0.932700331599777,0.9953768536545039,1.266387251983372,1.0739806709939794,-0.6590191640492913
4,-0.6452566566923449,0.5079319691912766,0.34498576368702877,-0.917047619208949,-0.5526268468402913,0.5147506568150526,-0.8771979269044916,-0.865604563922758,0.5096272034091828
5,0.2148275269756812,0.5079319691912766,1.6050542984908116,-1.3189001724873386,-0.1725533620808055,-0.9271279337033012,-1.3059149626820643,-0.21907615228384558,2.0678223600204815
6,-0.21521456485833187,0.5079319691912766,0.34498576368702877,-0.5151950659305592,-0.1725533620808055,-0.9271279337033012,-0.4484808911269188,-0.21907615228384558,1.2887247817148322
7,-2.3654250240283967,-0.9735671388480308,-1.3351056160513486,-0.11334251265216966,-1.6928473011187488,0.03412445997560139,-0.8771979269044916,-1.5121329755616706,-0.6590191640492913
8,-0.6452566566923449,-0.9735671388480308,0.34498576368702877,1.4940677004613887,-0.932700331599777,0.03412445997560139,-0.8771979269044916,-1.5121329755616706,-1.0485679532021162
9,-2.3654250240283967,0.5079319691912766,-1.3351056160513486,1.4940677004613887,-2.072920785878235,0.5147506568150526,2.1238213235385177,-4.744775033756233,-1.0485679532021162
10,-0.21521456485833187,-0.603192361838204,1.1850314535562174,-1.3189001724873386,-0.1725533620808055,0.03412445997560139,-0.4484808911269188,-0.21907615228384558,0.8991759925620075
11,-0.21521456485833187,0.5079319691912766,-0.9150827711167542,0.6903625939046096,0.20752012267868034,0.5147506568150526,0.8376702162057994,0.4274522593550669,0.5096272034091828
12,0.2148275269756812,0.5079319691912766,-1.3351056160513486,-0.917047619208949,-0.5526268468402913,1.476003050493955,0.40895318042822665,-0.21907615228384558,1.2887247817148322
13,0.2148275269756812,0.5079319691912766,-0.07503708124756554,-0.5151950659305592,-0.5526268468402913,0.03412445997560139,2.1238213235385177,0.4274522593550669,1.6782735708676568
14,1.5049538024777203,0.8783067462011034,-0.9150827711167542,-0.5151950659305592,-1.312773816359263,0.5147506568150526,-0.4484808911269188,-0.865604563922758,0.5096272034091828
15,-0.6452566566923449,-0.603192361838204,-0.07503708124756554,0.6903625939046096,-0.5526268468402913,-0.4465017368638498,-0.019763855349346087,0.4274522593550669,0.8991759925620075
16,-0.21521456485833187,0.8783067462011034,-0.07503708124756554,-0.5151950659305592,-0.1725533620808055,0.03412445997560139,-0.4484808911269188,-0.21907615228384558,-0.2694703748964665
17,0.2148275269756812,0.5079319691912766,1.1850314535562174,1.092215147182999,0.20752012267868034,1.476003050493955,-0.4484808911269188,-0.21907615228384558,0.5096272034091828
18,1.5049538024777203,0.13755719218144974,0.34498576368702877,1.092215147182999,0.967667092197652,-1.8883803273822037,-0.019763855349346087,2.3670374942718047,-0.6590191640492913
19,-0.6452566566923449,-0.603192361838204,0.34498576368702877,1.4940677004613887,-0.932700331599777,0.5147506568150526,-1.3059149626820643,-0.865604563922758,-1.0485679532021162
20,0.2148275269756812,-0.9735671388480308,-0.07503708124756554,2.297772807018168,-0.5526268468402913,0.03412445997560139,-1.3059149626820643,-0.865604563922758,-1.4381167423549408
21,-0.21521456485833187,0.5079319691912766,0.34498576368702877,-0.5151950659305592,-0.1725533620808055,0.03412445997560139,-0.019763855349346087,-0.21907615228384558,-0.2694703748964665
22,0.2148275269756812,0.8783067462011034,-0.07503708124756554,-0.5151950659305592,-0.5526268468402913,-0.4465017368638498,-0.4484808911269188,-0.21907615228384558,2.0678223600204815
23,-0.6452566566923449,1.6190563002207572,0.34498576368702877,-0.5151950659305592,-0.5526268468402913,0.5147506568150526,0.40895318042822665,-0.21907615228384558,0.5096272034091828
24,-0.6452566566923449,-0.2328175848283771,-0.4950599261821598,2.297772807018168,0.5875936074381661,1.9566292473334062,-0.8771979269044916,-1.5121329755616706,-1.0485679532021162
25,0.2148275269756812,0.8783067462011034,2.4450999883600004,-1.7207527257657282,0.20752012267868034,2.917881641012309,-0.8771979269044916,-0.865604563922758,0.12007841425635814
26,0.2148275269756812,-0.2328175848283771,-0.07503708124756554,0.6903625939046096,1.7278140617166236,0.9953768536545039,2.981255395093663,0.4274522593550669,0.5096272034091828
27,1.0749117106437072,-0.2328175848283771,-0.9150827711167542,-1.3189001724873386,1.3477405769571378,-0.4465017368638498,2.981255395093663,2.3670374942718047,-0.6590191640492913
28,-0.6452566566923449,0.5079319691912766,0.765008608621623,-0.5151950659305592,0.20752012267868034,0.5147506568150526,1.266387251983372,-0.21907615228384558,0.12007841425635814
29,-0.6452566566923449,0.13755719218144974,-0.07503708124756554,-0.917047619208949,-0.1725533620808055,0.5147506568150526,-0.4484808911269188,-0.21907615228384558,0.12007841425635814
30,-2.7954671158624103,0.13755719218144974,0.34498576368702877,-3.328162938879287,-2.4529942706377206,-0.9271279337033012,-1.3059149626820643,-0.21907615228384558,-1.4381167423549408
31,-1.5053408403603712,-1.3439419158578574,0.765008608621623,-0.11334251265216966,-1.312773816359263,0.9953768536545039,-1.3059149626820643,-0.865604563922758,-0.6590191640492913
32,1.0749117106437072,-0.2328175848283771,0.765008608621623,1.4940677004613887,1.7278140617166236,0.5147506568150526,-0.019763855349346087,-0.865604563922758,-0.2694703748964665
33,0.2148275269756812,-0.2328175848283771,-0.4950599261821598,-0.917047619208949,0.5875936074381661,-0.9271279337033012,1.266387251983372,1.720509082632892,1.6782735708676568
34,-0.6452566566923449,-0.603192361838204,-0.07503708124756554,0.6903625939046096,0.967667092197652,0.5147506568150526,2.1238213235385177,-2.158661387200583,-0.6590191640492913
35,-0.6452566566923449,0.5079319691912766,1.1850314535562174,-0.917047619208949,-0.5526268468402913,0.5147506568150526,-0.019763855349346087,1.0739806709939794,0.12007841425635814
36,-0.21521456485833187,1.2486815232109303,0.34498576368702877,-0.5151950659305592,-0.1725533620808055,0.03412445997560139,-0.019763855349346087,-0.21907615228384558,-0.2694703748964665
37,2.7950800779797595,1.2486815232109303,-1.7551284609859428,1.092215147182999,-0.1725533620808055,-2.369006524221655,-1.3059149626820643,1.0739806709939794,0.12007841425635814
38,-1.075298748526358,-0.2328175848283771,-0.9150827711167542,-0.5151950659305592,-0.5526268468402913,1.476003050493955,1.266387251983372,-0.21907615228384558,0.5096272034091828
39,0.2148275269756812,0.5079319691912766,2.0250771434254062,-0.5151950659305592,-0.1725533620808055,3.39850783785176,-1.3059149626820643,-0.21907615228384558,1.2887247817148322
40,0.2148275269756812,-1.3439419158578574,1.1850314535562174,0.6903625939046096,-0.5526268468402913,-0.4465017368638498,-0.019763855349346087,-0.21907615228384558,0.12007841425635814
41,-0.21521456485833187,0.13755719218144974,1.1850314535562174,-0.11334251265216966,0.5875936074381661,0.5147506568150526,-0.019763855349346087,0.4274522593550669,0.8991759925620075
42,-0.21521456485833187,-0.9735671388480308,1.1850314535562174,1.092215147182999,-1.312773816359263,-0.4465017368638498,-0.019763855349346087,-0.21907615228384558,0.12007841425635814
