,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege
0,2.365037986145875,-1.7143166928678082,0.34498576368703315,-0.9170476192089168,1.3477405769572377,0.0341244599756022,-1.3059149626822748,-0.2190761522838008,-1.4381167423550683
1,-1.075298748526416,0.13755719218145976,-0.4950599261821657,1.8959202537397117,-1.312773816359362,0.5147506568150716,-0.44848089112699113,-0.2190761522838008,0.12007841425636893
2,-0.6452566566923797,-0.973567138848101,0.34498576368703315,0.6903625939045852,-1.312773816359362,-0.4465017368638672,-0.019763855349349303,-0.86560456392258,-0.26947037489649034
3,0.6448696188097293,-0.23281758482839382,0.34498576368703315,-1.7207527257656676,-0.9327003315998479,0.995376853654541,1.2663872519835762,1.0739806709937576,-0.6590191640493497
4,-0.6452566566923797,0.5079319691913133,0.34498576368703315,-0.9170476192089168,-0.5526268468403336,0.5147506568150716,-0.877197926904633,-0.86560456392258,0.5096272034092282
5,0.21482752697569293,0.5079319691913133,1.6050542984908314,-1.3189001724872922,-0.17255336208081937,-0.9271279337033366,-1.3059149626822748,-0.2190761522838008,2.0678223600206653
6,-0.21521456485834342,0.5079319691913133,0.34498576368703315,-0.5151950659305412,-0.17255336208081937,-0.9271279337033366,-0.44848089112699113,-0.2190761522838008,1.2887247817149468
7,-2.365425024028525,-0.973567138848101,-1.3351056160513646,-0.11334251265216577,-1.6928473011188763,0.0341244599756022,-0.877197926904633,-1.5121329755613593,-0.6590191640493497
8,-0.6452566566923797,-0.973567138848101,0.34498576368703315,1.494067700461336,-0.9327003315998479,0.0341244599756022,-0.877197926904633,-1.5121329755613593,-1.048567953202209
9,-2.365425024028525,0.5079319691913133,-1.3351056160513646,1.494067700461336,-2.0729207858783907,0.5147506568150716,2.12382132353886,-4.744775033755255,-1.048567953202209
10,-0.21521456485834342,-0.6031923618382474,1.185031453556232,-1.3189001724872922,-0.17255336208081937,0.0341244599756022,-0.44848089112699113,-0.2190761522838008,0.8991759925620875
11,-0.21521456485834342,0.5079319691913133,-0.9150827711167652,0.6903625939045852,0.20752012267869488,0.5147506568150716,0.8376702162059344,0.4274522593549784,0.5096272034092282
12,0.21482752697569293,0.5079319691913133,-1.3351056160513646,-0.9170476192089168,-0.5526268468403336,1.4760030504940103,0.40895318042829254,-0.2190761522838008,1.2887247817149468
13,0.21482752697569293,0.5079319691913133,-0.07503708124756626,-0.5151950659305412,-0.5526268468403336,0.0341244599756022,2.12382132353886,0.4274522593549784,1.678273570867806
14,1.504953802477802,0.8783067462011669,-0.9150827711167652,-0.5151950659305412,-1.312773816359362,0.5147506568150716,-0.44848089112699113,-0.86560456392258,0.5096272034092282
15,-0.6452566566923797,-0.6031923618382474,-0.07503708124756626,0.6903625939045852,-0.5526268468403336,-0.4465017368638672,-0.019763855349349303,0.4274522593549784,0.8991759925620875
16,-0.21521456485834342,0.8783067462011669,-0.07503708124756626,-0.5151950659305412,-0.17255336208081937,0.0341244599756022,-0.44848089112699113,-0.2190761522838008,-0.26947037489649034
17,0.21482752697569293,0.5079319691913133,1.185031453556232,1.0922151471829606,0.20752012267869488,1.4760030504940103,-0.44848089112699113,-0.2190761522838008,0.5096272034092282
18,1.504953802477802,0.13755719218145976,0.34498576368703315,1.0922151471829606,0.9676670921977234,-1.8883803273822755,-0.019763855349349303,2.367037494271316,-0.6590191640493497
19,-0.6452566566923797,-0.6031923618382474,0.34498576368703315,1.494067700461336,-0.9327003315998479,0.5147506568150716,-1.3059149626822748,-0.86560456392258,-1.048567953202209
20,0.21482752697569293,-0.973567138848101,-0.07503708124756626,2.297772807018087,-0.5526268468403336,0.0341244599756022,-1.3059149626822748,-0.86560456392258,-1.4381167423550683
21,-0.21521456485834342,0.5079319691913133,0.34498576368703315,-0.5151950659305412,-0.17255336208081937,0.0341244599756022,-0.019763855349349303,-0.2190761522838008,-0.26947037489649034
22,0.21482752697569293,0.8783067462011669,-0.07503708124756626,-0.5151950659305412,-0.5526268468403336,-0.4465017368638672,-0.44848089112699113,-0.2190761522838008,2.0678223600206653
23,-0.6452566566923797,1.619056300220874,0.34498576368703315,-0.5151950659305412,-0.5526268468403336,0.5147506568150716,0.40895318042829254,-0.2190761522838008,0.5096272034092282
